id,created_at,updated_at
385370,2011-06-21 01:04:59 UTC,2011-06-21 01:04:57 UTC
385428,2011-06-21 01:13:21 UTC,2011-06-21 01:12:49 UTC
385527,2011-06-21 03:52:59 UTC,2011-06-21 03:52:11 UTC
385879,2011-06-21 13:06:35 UTC,2011-06-21 13:05:56 UTC
386010,2011-06-21 14:58:09 UTC,2011-06-21 14:57:30 UTC
386601,2011-06-21 19:31:52 UTC,2011-06-21 19:31:03 UTC
386819,2011-06-21 19:51:48 UTC,2011-06-21 19:51:02 UTC
386824,2011-06-21 19:52:18 UTC,2011-06-21 19:51:29 UTC
387279,2011-06-21 20:55:07 UTC,2011-06-21 20:54:29 UTC
387321,2011-06-21 20:58:14 UTC,2011-06-21 20:57:28 UTC
388009,2011-06-22 03:11:10 UTC,2011-06-22 03:10:22 UTC
388087,2011-06-22 03:59:34 UTC,2011-06-22 03:59:09 UTC
388632,2011-06-22 12:49:47 UTC,2011-06-22 12:49:46 UTC
389147,2011-06-22 15:20:38 UTC,2011-06-22 15:19:56 UTC
389229,2011-06-22 15:58:02 UTC,2011-06-22 15:57:25 UTC
389333,2011-06-22 16:34:46 UTC,2011-06-22 16:33:58 UTC
389556,2011-06-22 18:14:20 UTC,2011-06-22 18:13:33 UTC
389888,2011-06-22 19:35:20 UTC,2011-06-22 19:34:37 UTC
389913,2011-06-22 19:39:43 UTC,2011-06-22 19:39:10 UTC
389940,2011-06-22 19:43:17 UTC,2011-06-22 19:42:52 UTC
390119,2011-06-22 20:22:09 UTC,2011-06-22 20:21:41 UTC
390321,2011-06-22 20:58:59 UTC,2011-06-22 20:58:17 UTC
390338,2011-06-22 21:04:19 UTC,2011-06-22 21:04:00 UTC
390470,2011-06-22 21:19:10 UTC,2011-06-22 21:18:20 UTC
390582,2011-06-22 21:24:24 UTC,2011-06-22 21:23:34 UTC
390672,2011-06-22 21:29:20 UTC,2011-06-22 21:28:52 UTC
390797,2011-06-22 21:36:11 UTC,2011-06-22 21:35:23 UTC
390843,2011-06-22 21:39:03 UTC,2011-06-22 21:38:22 UTC
390859,2011-06-22 21:41:10 UTC,2011-06-22 21:40:20 UTC
391270,2011-06-22 23:59:44 UTC,2011-06-22 23:59:04 UTC
391344,2011-06-23 00:12:45 UTC,2011-06-23 00:11:59 UTC
392279,2011-06-23 02:48:28 UTC,2011-06-23 02:48:06 UTC
392310,2011-06-23 02:53:58 UTC,2011-06-23 02:53:15 UTC
392484,2011-06-23 03:21:12 UTC,2011-06-23 03:20:40 UTC
392654,2011-06-23 11:54:25 UTC,2011-06-23 11:53:38 UTC
392949,2011-06-23 15:11:24 UTC,2011-06-23 15:10:37 UTC
393432,2011-06-23 17:01:04 UTC,2011-06-23 17:00:59 UTC
394404,2011-06-23 19:41:23 UTC,2011-06-23 19:40:38 UTC
394514,2011-06-23 19:56:45 UTC,2011-06-23 19:55:59 UTC
394894,2011-06-23 21:02:33 UTC,2011-06-23 21:01:49 UTC
395473,2011-06-23 23:09:45 UTC,2011-06-23 23:09:00 UTC
395499,2011-06-23 23:12:37 UTC,2011-06-23 23:11:49 UTC
396126,2011-06-24 00:53:52 UTC,2011-06-24 00:53:03 UTC
396339,2011-06-24 01:32:05 UTC,2011-06-24 01:31:18 UTC
396583,2011-06-24 03:00:06 UTC,2011-06-24 02:59:35 UTC
397008,2011-06-24 04:43:31 UTC,2011-06-24 04:42:54 UTC
397522,2011-06-24 12:23:30 UTC,2011-06-24 12:22:56 UTC
397569,2011-06-24 14:12:55 UTC,2011-06-24 14:12:37 UTC
397571,2011-06-24 14:13:18 UTC,2011-06-24 14:12:54 UTC
397999,2011-06-24 16:09:52 UTC,2011-06-24 16:09:09 UTC
398007,2011-06-24 16:12:07 UTC,2011-06-24 16:11:32 UTC
398268,2011-06-24 16:55:40 UTC,2011-06-24 16:54:56 UTC
398449,2011-06-24 17:35:51 UTC,2011-06-24 17:35:50 UTC
399287,2011-06-24 20:54:53 UTC,2011-06-24 20:54:05 UTC
399349,2011-06-24 21:03:05 UTC,2011-06-24 21:02:18 UTC
399570,2011-06-24 21:27:24 UTC,2011-06-24 21:26:39 UTC
399576,2011-06-24 21:27:42 UTC,2011-06-24 21:26:58 UTC
399642,2011-06-24 21:32:43 UTC,2011-06-24 21:32:11 UTC
399706,2011-06-24 21:36:37 UTC,2011-06-24 21:35:50 UTC
400029,2011-06-24 23:50:33 UTC,2011-06-24 23:49:46 UTC
400042,2011-06-24 23:52:10 UTC,2011-06-24 23:51:25 UTC
400130,2011-06-25 00:08:48 UTC,2011-06-25 00:08:44 UTC
400440,2011-06-25 04:00:23 UTC,2011-06-25 04:00:09 UTC
401680,2011-06-25 19:39:34 UTC,2011-06-25 19:39:00 UTC
402000,2011-06-26 02:03:05 UTC,2011-06-26 02:02:19 UTC
402131,2011-06-26 02:38:13 UTC,2011-06-26 02:37:39 UTC
403184,2011-06-26 22:44:54 UTC,2011-06-26 22:44:11 UTC
403292,2011-06-27 03:28:59 UTC,2011-06-27 03:28:19 UTC
403440,2011-06-27 12:25:46 UTC,2011-06-27 12:25:03 UTC
403462,2011-06-27 12:29:48 UTC,2011-06-27 12:29:04 UTC
403865,2011-06-27 17:25:23 UTC,2011-06-27 17:24:37 UTC
403999,2011-06-27 18:35:53 UTC,2011-06-27 18:35:09 UTC
404174,2011-06-27 19:22:36 UTC,2011-06-27 19:22:03 UTC
404185,2011-06-27 19:40:40 UTC,2011-06-27 19:40:10 UTC
404450,2011-06-27 20:55:35 UTC,2011-06-27 20:54:47 UTC
404610,2011-06-27 21:03:24 UTC,2011-06-27 21:02:38 UTC
404707,2011-06-27 21:09:30 UTC,2011-06-27 21:09:21 UTC
404804,2011-06-27 21:15:56 UTC,2011-06-27 21:15:14 UTC
404911,2011-06-27 21:22:51 UTC,2011-06-27 21:22:03 UTC
405059,2011-06-27 21:37:56 UTC,2011-06-27 21:37:11 UTC
405161,2011-06-27 21:45:57 UTC,2011-06-27 21:45:11 UTC
405534,2011-06-27 22:08:45 UTC,2011-06-27 22:07:58 UTC
405556,2011-06-27 22:10:16 UTC,2011-06-27 22:09:34 UTC
405741,2011-06-27 22:45:45 UTC,2011-06-27 22:44:58 UTC
406817,2011-06-28 12:03:23 UTC,2011-06-28 12:02:42 UTC
406891,2011-06-28 12:29:35 UTC,2011-06-28 12:28:58 UTC
406899,2011-06-28 12:32:10 UTC,2011-06-28 12:31:29 UTC
407760,2011-06-28 16:50:37 UTC,2011-06-28 16:50:02 UTC
408218,2011-06-28 17:08:23 UTC,2011-06-28 17:07:42 UTC
408369,2011-06-28 17:18:40 UTC,2011-06-28 17:17:56 UTC
408457,2011-06-28 17:24:05 UTC,2011-06-28 17:23:51 UTC
409176,2011-06-28 19:44:42 UTC,2011-06-28 19:43:55 UTC
409205,2011-06-28 19:49:08 UTC,2011-06-28 19:48:29 UTC
409739,2011-06-28 20:49:08 UTC,2011-06-28 20:48:21 UTC
409943,2011-06-28 21:02:10 UTC,2011-06-28 21:01:28 UTC
410101,2011-06-28 21:17:50 UTC,2011-06-28 21:17:31 UTC
410398,2011-06-28 21:37:37 UTC,2011-06-28 21:37:05 UTC
410798,2011-06-28 22:08:39 UTC,2011-06-28 22:08:29 UTC
411178,2011-06-28 22:59:14 UTC,2011-06-28 22:59:13 UTC
411676,2011-06-29 02:15:33 UTC,2011-06-29 02:15:20 UTC
411898,2011-06-29 03:34:16 UTC,2011-06-29 03:33:46 UTC
413087,2011-06-29 15:36:25 UTC,2011-06-29 15:35:49 UTC
413748,2011-06-29 17:49:13 UTC,2011-06-29 17:48:25 UTC
414026,2011-06-29 18:22:17 UTC,2011-06-29 18:21:30 UTC
414770,2011-06-29 19:34:37 UTC,2011-06-29 19:33:56 UTC
414790,2011-06-29 19:35:52 UTC,2011-06-29 19:35:10 UTC
415037,2011-06-29 19:58:55 UTC,2011-06-29 19:58:14 UTC
415053,2011-06-29 20:01:59 UTC,2011-06-29 20:01:22 UTC
415669,2011-06-29 21:39:10 UTC,2011-06-29 21:38:25 UTC
415852,2011-06-29 22:03:51 UTC,2011-06-29 22:03:06 UTC
416070,2011-06-29 22:25:23 UTC,2011-06-29 22:24:45 UTC
416559,2011-06-29 23:23:29 UTC,2011-06-29 23:22:41 UTC
416660,2011-06-29 23:33:14 UTC,2011-06-29 23:32:27 UTC
416766,2011-06-29 23:41:58 UTC,2011-06-29 23:41:24 UTC
416855,2011-06-29 23:48:03 UTC,2011-06-29 23:47:18 UTC
416960,2011-06-30 00:11:02 UTC,2011-06-30 00:10:25 UTC
417062,2011-06-30 00:25:18 UTC,2011-06-30 00:24:31 UTC
417259,2011-06-30 00:50:27 UTC,2011-06-30 00:49:39 UTC
417356,2011-06-30 01:04:53 UTC,2011-06-30 01:04:05 UTC
417713,2011-06-30 01:41:56 UTC,2011-06-30 01:41:11 UTC
417877,2011-06-30 02:16:06 UTC,2011-06-30 02:15:42 UTC
418073,2011-06-30 02:43:08 UTC,2011-06-30 02:42:42 UTC
418425,2011-06-30 10:38:15 UTC,2011-06-30 10:37:28 UTC
418633,2011-06-30 13:28:56 UTC,2011-06-30 13:28:15 UTC
418718,2011-06-30 13:49:27 UTC,2011-06-30 13:48:45 UTC
418932,2011-06-30 15:09:20 UTC,2011-06-30 15:08:42 UTC
418958,2011-06-30 15:15:07 UTC,2011-06-30 15:14:32 UTC
419122,2011-06-30 15:55:48 UTC,2011-06-30 15:55:07 UTC
419613,2011-06-30 17:43:50 UTC,2011-06-30 17:43:13 UTC
419851,2011-06-30 18:09:04 UTC,2011-06-30 18:08:27 UTC
420166,2011-06-30 18:50:14 UTC,2011-06-30 18:49:50 UTC
420680,2011-06-30 20:38:30 UTC,2011-06-30 20:37:54 UTC
421025,2011-06-30 21:16:11 UTC,2011-06-30 21:15:34 UTC
421724,2011-06-30 22:30:27 UTC,2011-06-30 22:29:42 UTC
422192,2011-06-30 23:41:23 UTC,2011-06-30 23:40:36 UTC
422664,2011-07-01 04:01:47 UTC,2011-07-01 04:01:13 UTC
422680,2011-07-01 04:07:45 UTC,2011-07-01 04:07:06 UTC
422710,2011-07-01 04:16:41 UTC,2011-07-01 04:16:01 UTC
422781,2011-07-01 04:36:34 UTC,2011-07-01 04:35:52 UTC
423041,2011-07-01 12:10:48 UTC,2011-07-01 12:10:06 UTC
423666,2011-07-01 16:08:18 UTC,2011-07-01 16:07:47 UTC
424395,2011-07-01 18:56:39 UTC,2011-07-01 18:55:55 UTC
424634,2011-07-01 19:38:53 UTC,2011-07-01 19:38:16 UTC
425095,2011-07-01 20:57:43 UTC,2011-07-01 20:56:58 UTC
425513,2011-07-01 21:36:46 UTC,2011-07-01 21:36:02 UTC
425550,2011-07-01 21:42:23 UTC,2011-07-01 21:41:36 UTC
426363,2011-07-02 02:18:33 UTC,2011-07-02 02:17:48 UTC
426514,2011-07-02 02:40:23 UTC,2011-07-02 02:39:41 UTC
426781,2011-07-02 12:45:45 UTC,2011-07-02 12:44:59 UTC
428008,2011-07-03 16:44:56 UTC,2011-07-03 16:44:31 UTC
428545,2011-07-03 18:19:29 UTC,2011-07-03 18:18:58 UTC
428610,2011-07-03 18:47:58 UTC,2011-07-03 18:47:21 UTC
428773,2011-07-03 19:10:48 UTC,2011-07-03 19:10:06 UTC
429097,2011-07-03 19:48:58 UTC,2011-07-03 19:48:28 UTC
429219,2011-07-03 20:19:24 UTC,2011-07-03 20:19:11 UTC
429528,2011-07-03 23:31:43 UTC,2011-07-03 23:30:59 UTC
429779,2011-07-04 01:18:44 UTC,2011-07-04 01:18:18 UTC
429920,2011-07-04 01:49:10 UTC,2011-07-04 01:48:24 UTC
430006,2011-07-04 02:05:04 UTC,2011-07-04 02:04:24 UTC
430526,2011-07-04 12:55:53 UTC,2011-07-04 12:55:09 UTC
430548,2011-07-04 13:00:19 UTC,2011-07-04 12:59:34 UTC
430642,2011-07-04 13:17:22 UTC,2011-07-04 13:16:42 UTC
430672,2011-07-04 13:21:15 UTC,2011-07-04 13:20:30 UTC
431051,2011-07-04 14:16:19 UTC,2011-07-04 14:15:34 UTC
431092,2011-07-04 14:20:39 UTC,2011-07-04 14:20:13 UTC
431208,2011-07-04 15:10:40 UTC,2011-07-04 15:10:36 UTC
431276,2011-07-04 15:22:19 UTC,2011-07-04 15:21:37 UTC
431566,2011-07-04 15:57:31 UTC,2011-07-04 15:56:52 UTC
432040,2011-07-04 18:14:25 UTC,2011-07-04 18:13:47 UTC
432054,2011-07-04 18:17:07 UTC,2011-07-04 18:16:27 UTC
432487,2011-07-04 23:28:48 UTC,2011-07-04 23:28:05 UTC
433829,2011-07-05 16:12:59 UTC,2011-07-05 16:12:14 UTC
434371,2011-07-05 17:08:01 UTC,2011-07-05 17:07:20 UTC
434488,2011-07-05 17:52:15 UTC,2011-07-05 17:51:31 UTC
434556,2011-07-05 17:56:29 UTC,2011-07-05 17:55:46 UTC
434730,2011-07-05 18:14:13 UTC,2011-07-05 18:13:28 UTC
434983,2011-07-05 18:45:33 UTC,2011-07-05 18:45:20 UTC
434986,2011-07-05 18:45:43 UTC,2011-07-05 18:45:36 UTC
435992,2011-07-05 21:19:08 UTC,2011-07-05 21:18:23 UTC
436092,2011-07-05 21:26:27 UTC,2011-07-05 21:25:50 UTC
436125,2011-07-05 21:28:34 UTC,2011-07-05 21:27:51 UTC
436163,2011-07-05 21:31:24 UTC,2011-07-05 21:30:38 UTC
436432,2011-07-05 22:01:15 UTC,2011-07-05 22:01:01 UTC
436559,2011-07-05 22:13:40 UTC,2011-07-05 22:12:55 UTC
436799,2011-07-05 23:33:47 UTC,2011-07-05 23:33:12 UTC
437164,2011-07-06 02:14:58 UTC,2011-07-06 02:14:26 UTC
437989,2011-07-06 15:07:39 UTC,2011-07-06 15:07:03 UTC
438977,2011-07-06 20:37:08 UTC,2011-07-06 20:36:32 UTC
438985,2011-07-06 20:39:01 UTC,2011-07-06 20:38:18 UTC
439021,2011-07-06 20:44:16 UTC,2011-07-06 20:43:32 UTC
439287,2011-07-06 22:04:14 UTC,2011-07-06 22:03:35 UTC
439635,2011-07-06 23:52:15 UTC,2011-07-06 23:51:32 UTC
439733,2011-07-07 00:08:02 UTC,2011-07-07 00:07:21 UTC
439769,2011-07-07 00:17:28 UTC,2011-07-07 00:16:48 UTC
439922,2011-07-07 01:47:22 UTC,2011-07-07 01:47:16 UTC
440422,2011-07-07 13:44:12 UTC,2011-07-07 13:43:28 UTC
440445,2011-07-07 13:48:18 UTC,2011-07-07 13:47:33 UTC
442065,2011-07-07 19:41:22 UTC,2011-07-07 19:41:13 UTC
442294,2011-07-07 20:53:10 UTC,2011-07-07 20:52:32 UTC
442297,2011-07-07 20:53:40 UTC,2011-07-07 20:52:59 UTC
442652,2011-07-07 22:56:17 UTC,2011-07-07 22:56:04 UTC
442723,2011-07-08 00:11:04 UTC,2011-07-08 00:10:46 UTC
442961,2011-07-08 04:18:12 UTC,2011-07-08 04:17:38 UTC
442965,2011-07-08 04:19:12 UTC,2011-07-08 04:18:41 UTC
443558,2011-07-08 15:26:33 UTC,2011-07-08 15:26:10 UTC
443686,2011-07-08 15:59:45 UTC,2011-07-08 15:59:03 UTC
444034,2011-07-08 19:10:26 UTC,2011-07-08 19:09:44 UTC
444341,2011-07-08 21:21:26 UTC,2011-07-08 21:20:45 UTC
445047,2011-07-09 00:01:07 UTC,2011-07-09 00:00:25 UTC
445101,2011-07-09 00:14:18 UTC,2011-07-09 00:13:37 UTC
445113,2011-07-09 01:19:06 UTC,2011-07-09 01:18:22 UTC
445223,2011-07-09 01:59:27 UTC,2011-07-09 01:59:06 UTC
445933,2011-07-09 12:06:12 UTC,2011-07-09 12:05:47 UTC
446028,2011-07-09 12:19:48 UTC,2011-07-09 12:19:06 UTC
446186,2011-07-09 15:25:33 UTC,2011-07-09 15:25:00 UTC
446296,2011-07-09 16:47:34 UTC,2011-07-09 16:46:53 UTC
446606,2011-07-09 18:31:07 UTC,2011-07-09 18:31:04 UTC
446638,2011-07-09 18:34:57 UTC,2011-07-09 18:34:15 UTC
446909,2011-07-09 19:43:57 UTC,2011-07-09 19:43:19 UTC
447359,2011-07-09 21:29:58 UTC,2011-07-09 21:29:23 UTC
447860,2011-07-09 23:13:26 UTC,2011-07-09 23:12:55 UTC
448294,2011-07-10 15:19:31 UTC,2011-07-10 15:19:11 UTC
448509,2011-07-10 16:17:47 UTC,2011-07-10 16:17:15 UTC
448698,2011-07-10 16:55:58 UTC,2011-07-10 16:55:20 UTC
448788,2011-07-10 18:41:58 UTC,2011-07-10 18:41:37 UTC
449808,2011-07-10 22:51:02 UTC,2011-07-10 22:50:16 UTC
449843,2011-07-10 22:55:21 UTC,2011-07-10 22:54:43 UTC
449966,2011-07-10 23:43:16 UTC,2011-07-10 23:42:39 UTC
449981,2011-07-10 23:56:52 UTC,2011-07-10 23:56:38 UTC
450150,2011-07-11 00:27:55 UTC,2011-07-11 00:27:14 UTC
450200,2011-07-11 00:36:37 UTC,2011-07-11 00:36:18 UTC
450492,2011-07-11 01:31:11 UTC,2011-07-11 01:30:39 UTC
450529,2011-07-11 01:41:22 UTC,2011-07-11 01:40:40 UTC
450713,2011-07-11 04:50:41 UTC,2011-07-11 04:50:17 UTC
451150,2011-07-11 11:06:26 UTC,2011-07-11 11:05:45 UTC
451436,2011-07-11 12:37:55 UTC,2011-07-11 12:37:34 UTC
451698,2011-07-11 14:52:17 UTC,2011-07-11 14:51:34 UTC
451732,2011-07-11 14:56:41 UTC,2011-07-11 14:56:11 UTC
451952,2011-07-11 16:12:24 UTC,2011-07-11 16:11:44 UTC
452276,2011-07-11 18:05:00 UTC,2011-07-11 18:04:20 UTC
452570,2011-07-11 18:35:29 UTC,2011-07-11 18:34:47 UTC
453008,2011-07-11 20:21:20 UTC,2011-07-11 20:20:42 UTC
453056,2011-07-11 20:29:41 UTC,2011-07-11 20:29:03 UTC
453155,2011-07-11 20:47:49 UTC,2011-07-11 20:47:07 UTC
453710,2011-07-11 22:38:00 UTC,2011-07-11 22:37:30 UTC
453728,2011-07-11 22:43:58 UTC,2011-07-11 22:43:16 UTC
453770,2011-07-11 22:51:15 UTC,2011-07-11 22:50:33 UTC
454085,2011-07-11 23:36:18 UTC,2011-07-11 23:35:37 UTC
455073,2011-07-12 12:36:10 UTC,2011-07-12 12:36:05 UTC
455112,2011-07-12 13:39:49 UTC,2011-07-12 13:39:10 UTC
455195,2011-07-12 15:21:07 UTC,2011-07-12 15:20:29 UTC
455427,2011-07-12 16:19:29 UTC,2011-07-12 16:18:51 UTC
455471,2011-07-12 16:38:48 UTC,2011-07-12 16:38:09 UTC
455619,2011-07-12 18:14:53 UTC,2011-07-12 18:14:13 UTC
455796,2011-07-12 19:04:11 UTC,2011-07-12 19:03:32 UTC
456103,2011-07-12 20:39:20 UTC,2011-07-12 20:38:48 UTC
456558,2011-07-12 21:40:47 UTC,2011-07-12 21:40:13 UTC
456561,2011-07-12 21:42:10 UTC,2011-07-12 21:41:30 UTC
456622,2011-07-12 21:50:40 UTC,2011-07-12 21:50:36 UTC
456650,2011-07-12 21:54:19 UTC,2011-07-12 21:53:44 UTC
456732,2011-07-12 22:06:15 UTC,2011-07-12 22:05:34 UTC
456784,2011-07-12 22:14:31 UTC,2011-07-12 22:13:53 UTC
456793,2011-07-12 22:16:00 UTC,2011-07-12 22:15:22 UTC
457549,2011-07-13 05:57:29 UTC,2011-07-13 05:56:49 UTC
457877,2011-07-13 08:22:07 UTC,2011-07-13 08:21:44 UTC
458157,2011-07-13 11:49:00 UTC,2011-07-13 11:48:23 UTC
458189,2011-07-13 12:02:49 UTC,2011-07-13 12:02:11 UTC
458226,2011-07-13 12:25:37 UTC,2011-07-13 12:25:07 UTC
458300,2011-07-13 13:27:52 UTC,2011-07-13 13:27:42 UTC
458325,2011-07-13 13:34:18 UTC,2011-07-13 13:34:08 UTC
459331,2011-07-13 17:01:45 UTC,2011-07-13 17:01:02 UTC
459723,2011-07-13 18:02:18 UTC,2011-07-13 18:01:42 UTC
460153,2011-07-13 19:16:00 UTC,2011-07-13 19:15:25 UTC
460665,2011-07-13 21:06:04 UTC,2011-07-13 21:05:57 UTC
460689,2011-07-13 21:09:52 UTC,2011-07-13 21:09:08 UTC
460769,2011-07-13 21:17:14 UTC,2011-07-13 21:16:32 UTC
461339,2011-07-13 22:53:20 UTC,2011-07-13 22:52:37 UTC
461357,2011-07-13 22:54:43 UTC,2011-07-13 22:54:19 UTC
461668,2011-07-14 00:45:33 UTC,2011-07-14 00:45:18 UTC
461739,2011-07-14 00:54:40 UTC,2011-07-14 00:53:59 UTC
462898,2011-07-14 05:06:31 UTC,2011-07-14 05:06:26 UTC
463437,2011-07-14 16:37:09 UTC,2011-07-14 16:36:39 UTC
463817,2011-07-14 19:22:07 UTC,2011-07-14 19:21:34 UTC
463828,2011-07-14 19:30:25 UTC,2011-07-14 19:29:55 UTC
463863,2011-07-14 19:41:16 UTC,2011-07-14 19:40:40 UTC
464025,2011-07-14 20:13:39 UTC,2011-07-14 20:13:01 UTC
464236,2011-07-14 20:51:52 UTC,2011-07-14 20:51:38 UTC
464237,2011-07-14 20:52:06 UTC,2011-07-14 20:51:48 UTC
464779,2011-07-15 01:25:01 UTC,2011-07-15 01:24:23 UTC
464818,2011-07-15 01:37:01 UTC,2011-07-15 01:36:34 UTC
465058,2011-07-15 05:35:49 UTC,2011-07-15 05:35:13 UTC
465194,2011-07-15 07:43:59 UTC,2011-07-15 07:43:27 UTC
465667,2011-07-15 14:26:47 UTC,2011-07-15 14:26:29 UTC
465814,2011-07-15 15:00:04 UTC,2011-07-15 14:59:33 UTC
467521,2011-07-15 19:55:12 UTC,2011-07-15 19:54:51 UTC
467540,2011-07-15 19:56:41 UTC,2011-07-15 19:56:04 UTC
467881,2011-07-15 20:25:08 UTC,2011-07-15 20:24:35 UTC
468087,2011-07-15 20:48:18 UTC,2011-07-15 20:47:41 UTC
468400,2011-07-15 21:36:47 UTC,2011-07-15 21:36:09 UTC
468411,2011-07-15 21:38:11 UTC,2011-07-15 21:38:05 UTC
468764,2011-07-16 01:46:01 UTC,2011-07-16 01:45:33 UTC
468890,2011-07-16 04:23:46 UTC,2011-07-16 04:23:06 UTC
469754,2011-07-16 23:48:58 UTC,2011-07-16 23:48:23 UTC
470503,2011-07-17 15:26:17 UTC,2011-07-17 15:25:36 UTC
470558,2011-07-17 15:45:04 UTC,2011-07-17 15:44:23 UTC
470925,2011-07-17 20:51:22 UTC,2011-07-17 20:50:50 UTC
470945,2011-07-17 20:58:31 UTC,2011-07-17 20:57:52 UTC
470984,2011-07-17 21:15:00 UTC,2011-07-17 21:14:43 UTC
471123,2011-07-18 00:25:05 UTC,2011-07-18 00:24:23 UTC
471230,2011-07-18 00:36:01 UTC,2011-07-18 00:35:36 UTC
471267,2011-07-18 00:41:05 UTC,2011-07-18 00:40:23 UTC
471473,2011-07-18 01:42:20 UTC,2011-07-18 01:41:49 UTC
471503,2011-07-18 01:50:11 UTC,2011-07-18 01:49:29 UTC
471515,2011-07-18 01:56:32 UTC,2011-07-18 01:55:50 UTC
472009,2011-07-18 16:38:36 UTC,2011-07-18 16:37:58 UTC
472151,2011-07-18 17:18:30 UTC,2011-07-18 17:18:03 UTC
472387,2011-07-18 18:07:03 UTC,2011-07-18 18:06:40 UTC
472393,2011-07-18 18:07:40 UTC,2011-07-18 18:06:58 UTC
472594,2011-07-18 19:28:10 UTC,2011-07-18 19:27:35 UTC
472603,2011-07-18 19:31:30 UTC,2011-07-18 19:31:19 UTC
473053,2011-07-18 21:43:25 UTC,2011-07-18 21:42:56 UTC
473726,2011-07-19 06:02:43 UTC,2011-07-19 06:02:16 UTC
473794,2011-07-19 14:57:29 UTC,2011-07-19 14:56:57 UTC
474050,2011-07-19 18:00:44 UTC,2011-07-19 18:00:15 UTC
474053,2011-07-19 18:01:12 UTC,2011-07-19 18:00:42 UTC
474059,2011-07-19 18:02:21 UTC,2011-07-19 18:01:51 UTC
474127,2011-07-19 18:07:58 UTC,2011-07-19 18:07:49 UTC
474324,2011-07-19 18:48:48 UTC,2011-07-19 18:48:08 UTC
474355,2011-07-19 18:55:18 UTC,2011-07-19 18:54:48 UTC
474585,2011-07-19 19:46:15 UTC,2011-07-19 19:45:35 UTC
475130,2011-07-19 22:08:56 UTC,2011-07-19 22:08:15 UTC
475257,2011-07-19 22:31:57 UTC,2011-07-19 22:31:47 UTC
475270,2011-07-19 23:19:27 UTC,2011-07-19 23:18:53 UTC
476106,2011-07-20 18:43:01 UTC,2011-07-20 18:42:50 UTC
476378,2011-07-20 20:37:18 UTC,2011-07-20 20:36:45 UTC
476428,2011-07-20 20:48:08 UTC,2011-07-20 20:47:32 UTC
476600,2011-07-20 22:11:12 UTC,2011-07-20 22:10:47 UTC
476806,2011-07-21 02:19:55 UTC,2011-07-21 02:19:36 UTC
476837,2011-07-21 03:30:24 UTC,2011-07-21 03:29:50 UTC
477210,2011-07-21 19:49:46 UTC,2011-07-21 19:49:05 UTC
477229,2011-07-21 20:02:29 UTC,2011-07-21 20:01:47 UTC
477848,2011-07-22 19:14:43 UTC,2011-07-22 19:14:05 UTC
477851,2011-07-22 19:15:09 UTC,2011-07-22 19:14:29 UTC
478356,2011-07-22 20:39:07 UTC,2011-07-22 20:38:59 UTC
478446,2011-07-22 20:58:50 UTC,2011-07-22 20:58:21 UTC
478478,2011-07-22 21:05:17 UTC,2011-07-22 21:04:45 UTC
478512,2011-07-22 21:39:22 UTC,2011-07-22 21:38:46 UTC
478602,2011-07-22 21:55:06 UTC,2011-07-22 21:54:28 UTC
479493,2011-07-23 17:14:54 UTC,2011-07-23 17:14:15 UTC
479543,2011-07-23 17:30:51 UTC,2011-07-23 17:30:14 UTC
479640,2011-07-23 23:35:03 UTC,2011-07-23 23:34:24 UTC
479804,2011-07-24 00:14:20 UTC,2011-07-24 00:13:43 UTC
479998,2011-07-24 01:45:44 UTC,2011-07-24 01:45:04 UTC
480000,2011-07-24 01:46:09 UTC,2011-07-24 01:45:39 UTC
480585,2011-07-24 17:06:02 UTC,2011-07-24 17:05:23 UTC
480667,2011-07-24 17:23:02 UTC,2011-07-24 17:22:30 UTC
480855,2011-07-24 19:03:20 UTC,2011-07-24 19:02:44 UTC
481118,2011-07-24 23:14:07 UTC,2011-07-24 23:13:39 UTC
481435,2011-07-25 01:29:29 UTC,2011-07-25 01:28:49 UTC
481490,2011-07-25 02:44:49 UTC,2011-07-25 02:44:21 UTC
482659,2011-07-25 20:42:58 UTC,2011-07-25 20:42:25 UTC
482871,2011-07-25 21:13:58 UTC,2011-07-25 21:13:20 UTC
482914,2011-07-25 21:17:49 UTC,2011-07-25 21:17:11 UTC
483216,2011-07-26 00:42:27 UTC,2011-07-26 00:41:47 UTC
483592,2011-07-26 16:32:26 UTC,2011-07-26 16:32:04 UTC
483786,2011-07-26 16:53:29 UTC,2011-07-26 16:52:58 UTC
484338,2011-07-26 19:05:32 UTC,2011-07-26 19:04:53 UTC
484653,2011-07-26 20:04:19 UTC,2011-07-26 20:03:42 UTC
484852,2011-07-26 20:49:44 UTC,2011-07-26 20:49:17 UTC
485219,2011-07-26 21:46:15 UTC,2011-07-26 21:45:34 UTC
485389,2011-07-26 23:24:33 UTC,2011-07-26 23:24:27 UTC
485513,2011-07-27 01:15:45 UTC,2011-07-27 01:15:39 UTC
486318,2011-07-27 20:06:13 UTC,2011-07-27 20:05:32 UTC
486339,2011-07-27 20:10:07 UTC,2011-07-27 20:09:32 UTC
486357,2011-07-27 20:43:54 UTC,2011-07-27 20:43:20 UTC
486562,2011-07-27 21:28:13 UTC,2011-07-27 21:27:56 UTC
486821,2011-07-28 12:09:15 UTC,2011-07-28 12:08:35 UTC
487018,2011-07-28 16:47:22 UTC,2011-07-28 16:46:42 UTC
